"","Education","Marital_Status","Income","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","Complain","Age","Kids","Tenure","AcceptedCamp","TotalSpent","km3.cluster"
"1772",3,1,51012,102,9,63,2,9,24,1,4,1,4,6,0,76,0,116,0,209,1
"1773",2,0,70596,347,44,534,17,0,26,1,3,5,12,2,0,37,0,123,0,968,2
"1774",3,1,85431,376,53,462,168,53,53,1,2,7,7,0,0,70,0,115,0,1165,2
"1775",2,1,42664,21,0,3,0,0,0,1,1,0,3,6,0,55,1,105,0,24,1
"1776",2,1,42586,194,2,56,0,0,0,5,4,1,6,8,0,67,2,122,0,252,3
"1777",2,0,29760,64,4,68,7,5,17,4,3,1,4,8,0,37,1,124,0,165,1
"1778",3,1,28973,206,0,46,3,2,12,2,5,1,5,8,0,45,0,123,0,269,1
"1779",3,1,39435,71,0,18,0,0,13,1,3,1,2,7,0,49,1,113,0,102,1
"1780",2,1,65370,71,22,112,138,89,29,1,2,3,13,1,0,38,0,113,0,461,2
"1781",1,0,20194,0,4,7,11,10,15,2,2,0,3,6,0,43,1,120,0,47,1
"1782",3,0,42473,93,1,21,0,4,25,3,2,1,4,5,0,46,2,106,0,144,1
"1783",2,1,64590,920,138,168,36,46,30,1,9,4,10,6,0,54,0,123,0,1338,2
"1784",2,1,71232,653,17,170,34,26,17,2,11,2,10,7,0,63,1,109,0,917,3
"1785",2,1,34600,199,33,60,8,3,15,5,5,2,5,8,0,51,2,120,0,318,3
"1786",2,0,46904,153,4,56,0,9,31,4,5,1,4,8,0,55,2,122,0,253,3
"1787",2,1,49094,376,0,38,11,8,69,5,6,3,6,6,0,49,1,123,0,502,3
"1788",2,1,36075,46,0,30,12,1,30,1,2,0,4,6,0,39,1,109,0,119,1
"1789",2,1,60839,600,21,128,223,150,128,13,2,2,12,8,0,43,2,124,0,1250,3
"1790",2,1,77298,425,115,292,23,35,79,1,6,6,11,3,0,43,1,110,0,969,2
"1791",2,1,34026,18,6,15,12,8,17,3,2,1,3,5,0,72,2,113,0,76,1
"1792",3,0,48918,52,0,9,0,0,1,2,1,0,4,4,0,59,2,104,0,62,1
"1793",2,1,82122,734,22,350,151,25,100,1,3,9,13,1,0,60,0,112,1,1382,2
"1794",2,0,37697,34,6,21,11,4,8,1,2,1,3,6,0,46,1,107,0,84,1
"1795",2,1,34074,135,1,41,10,1,67,5,3,3,3,6,0,70,2,114,1,255,3
"1796",2,1,28520,11,0,10,0,2,20,1,1,1,2,6,0,62,2,115,0,43,1
"1797",2,0,62535,163,48,90,0,45,52,1,3,2,8,3,0,67,1,111,0,398,3
"1798",2,0,36273,29,3,30,3,2,9,2,3,0,3,6,0,45,1,104,0,76,1
"1799",2,1,63404,734,26,70,11,44,17,2,6,3,4,4,0,58,2,103,1,902,3
"1800",2,1,75774,340,21,134,258,14,56,1,7,5,8,4,0,41,1,104,0,823,2
"1801",2,1,78416,453,38,279,188,38,183,2,7,7,10,3,0,46,1,102,0,1179,2
"1802",2,1,75702,1073,0,629,145,37,37,1,10,5,13,6,0,48,1,123,1,1921,2
"1803",2,1,59385,135,0,10,0,4,36,2,3,1,4,5,0,71,2,116,0,185,1
"1804",2,0,37070,231,7,137,4,15,39,9,5,1,8,7,0,56,2,117,0,433,3
"1805",2,1,44689,18,0,5,0,0,11,2,1,1,2,7,0,71,2,108,1,34,1
"1806",2,1,53977,620,16,165,0,24,82,5,5,5,12,5,0,64,1,115,0,907,3
"1807",3,0,7144,81,4,33,5,2,291,0,23,1,1,0,0,56,2,109,0,416,3
"1808",2,0,18701,12,4,2,10,6,10,4,2,0,4,5,0,58,2,115,0,44,1
"1809",2,1,90369,292,51,981,224,23,17,1,4,6,6,1,0,66,0,104,0,1588,2
"1810",3,0,63159,965,34,586,89,86,37,1,3,5,8,3,0,48,0,122,1,1797,2
"1811",2,1,37758,27,2,10,0,0,1,2,1,0,3,8,0,56,2,123,0,40,1
"1812",3,0,46757,777,30,163,0,51,122,6,4,4,7,9,0,59,1,122,0,1143,3
"1813",2,1,79734,572,8,232,23,62,17,1,4,3,6,1,0,53,0,102,1,914,2
"1814",2,1,63207,438,169,565,91,169,70,1,2,3,6,7,0,30,0,119,1,1502,2
"1815",2,0,72071,531,69,300,150,138,150,3,5,4,8,2,0,68,1,119,0,1338,2
"1816",3,1,21840,17,0,9,0,0,1,1,1,0,3,9,0,39,1,113,0,27,1
"1817",2,1,58582,402,35,106,101,77,42,2,9,2,9,5,0,40,1,111,1,763,3
"1818",2,0,72282,503,27,419,90,139,153,1,5,7,9,7,0,71,0,113,0,1331,2
"1819",2,1,50387,369,9,87,12,14,34,3,6,2,8,5,0,66,2,112,0,525,3
"1820",3,1,32583,5,0,3,0,0,1,1,1,0,2,7,0,61,2,102,0,9,1
"1821",2,1,62568,362,17,398,80,35,61,3,5,3,5,4,0,60,1,105,1,953,3
"1822",2,0,44635,56,0,9,0,0,3,2,2,0,3,7,0,51,2,111,0,68,1
"1823",2,0,33316,79,1,31,4,4,12,3,2,1,4,6,0,51,2,111,0,131,1
"1824",2,1,63967,387,84,141,73,35,162,3,4,4,12,2,0,54,1,113,0,882,2
"1825",2,1,52513,367,17,241,104,188,232,2,9,5,9,7,0,44,0,124,0,1149,2
"1826",2,1,25293,15,0,11,0,2,9,1,1,1,2,8,0,53,1,111,0,37,1
"1827",3,0,54111,267,6,54,8,3,50,2,5,2,6,5,0,57,1,112,0,388,3
"1828",2,1,78394,298,27,697,216,24,166,1,4,6,5,2,0,36,0,118,0,1428,2
"1829",2,1,80739,674,92,736,39,0,92,1,3,11,9,1,0,64,0,115,0,1633,2
"1830",2,1,22669,16,14,36,37,22,48,3,4,1,2,9,0,47,1,115,0,173,1
"1831",2,0,29236,37,4,24,16,9,9,2,4,0,3,9,0,35,1,111,0,99,1
"1832",2,1,44911,159,0,22,2,1,31,3,4,1,4,7,0,63,1,118,0,215,1
"1833",3,1,54693,686,17,142,23,26,35,8,6,4,13,6,0,60,1,118,0,929,3
"1834",2,1,48186,97,3,66,12,7,34,3,4,1,4,7,0,48,1,105,0,219,1
"1835",2,1,54809,63,6,57,13,13,22,4,2,1,5,4,0,45,2,112,0,174,1
"1836",2,1,41580,56,5,24,4,0,3,3,2,1,3,5,0,44,2,121,0,92,1
"1837",3,1,80336,209,19,456,160,142,66,1,2,9,13,1,0,52,0,112,0,1052,2
"1838",2,1,47743,198,2,43,0,12,20,3,4,1,6,6,0,65,1,117,1,275,3
"1839",2,1,62972,313,15,47,20,0,192,2,7,4,3,6,0,67,1,125,0,587,3
"1840",3,0,57333,941,14,397,76,58,176,11,8,5,9,6,0,68,1,123,0,1662,3
"1841",3,1,32313,86,4,56,2,4,7,3,4,0,4,9,0,40,1,119,0,159,1
"1842",2,0,84953,167,48,602,63,72,72,1,3,10,4,2,0,69,0,115,3,1024,2
"1843",2,0,27071,8,3,19,0,2,3,2,2,0,3,6,0,54,1,104,0,35,1
"1844",2,1,68148,389,66,408,37,57,85,1,4,4,6,2,0,65,0,112,0,1042,2
"1845",2,1,65735,239,7,119,4,15,11,5,6,2,6,7,0,57,2,109,0,395,3
"1846",3,1,86836,179,21,273,0,21,63,1,6,10,6,5,0,47,0,124,3,557,2
"1847",3,1,4023,5,0,1,1,1,1,15,0,0,0,19,0,59,2,102,0,9,1
"1848",2,1,30093,2,6,28,13,4,16,1,2,0,3,7,0,32,0,114,0,69,1
"1849",3,1,57705,383,0,53,6,4,40,3,8,1,6,6,0,56,1,108,0,486,3
"1850",2,0,25008,2,8,8,6,1,9,2,1,0,3,8,0,34,1,107,0,34,1
"1851",2,0,83257,536,27,590,38,107,67,1,5,10,12,6,1,27,0,124,2,1365,2
"1852",2,1,22280,2,1,4,3,1,2,1,1,0,2,8,0,47,1,115,0,13,1
"1853",3,1,72159,322,53,899,34,40,53,1,4,6,10,2,0,44,0,122,0,1401,2
"1854",2,1,64260,539,169,816,20,0,30,1,4,5,4,3,0,61,0,120,0,1574,2
"1855",3,0,82733,712,50,420,65,38,38,1,8,4,7,4,0,38,0,112,0,1323,2
"1856",2,0,74290,1121,0,72,0,12,12,4,10,8,10,6,0,51,1,113,2,1217,3
"1857",2,0,58217,68,1,13,3,5,13,1,2,0,4,6,0,71,3,122,0,103,1
"1858",2,1,21024,36,4,18,6,2,18,1,2,0,4,7,0,46,0,114,0,84,1
"1859",3,1,70116,707,44,603,95,58,29,1,2,8,12,1,0,50,0,119,0,1536,2
"1860",2,1,54006,174,77,203,6,24,97,2,8,1,7,7,0,37,1,124,0,581,3
"1861",3,1,69063,666,35,124,69,8,26,1,5,3,5,3,0,56,1,122,0,928,3
"1862",2,0,11448,0,0,0,6,2,6,1,1,0,2,6,0,47,0,108,0,14,1
"1863",2,0,61825,162,50,100,55,30,27,1,4,2,8,4,0,43,1,113,0,424,1
"1864",2,1,70886,407,70,239,103,88,53,1,5,4,4,2,0,51,1,110,0,960,2
"1865",2,1,69109,823,25,459,124,29,95,1,6,6,7,4,0,40,0,122,1,1555,2
"1866",2,0,60208,488,23,71,15,0,59,11,8,3,7,7,0,49,2,123,1,656,3
"1867",2,1,32889,28,0,13,4,2,8,3,2,1,3,5,0,54,2,112,0,55,1
"1868",2,0,34738,3,2,10,3,0,2,1,1,0,3,6,0,38,1,104,0,20,1
"1869",2,1,30538,284,0,52,8,3,20,4,9,0,4,10,0,51,1,123,0,367,3
"1870",2,1,82326,938,142,754,159,81,183,1,5,10,6,2,0,45,0,106,3,2257,2
"1871",3,0,26642,13,2,15,2,2,8,2,2,0,3,6,0,55,1,106,0,42,1
"1872",2,0,69932,412,172,153,150,105,57,2,7,6,11,4,0,58,1,115,0,1049,2
"1873",2,0,44503,31,1,8,0,0,8,2,2,0,3,6,0,50,2,104,0,48,1
"1874",3,0,60200,502,19,132,0,6,26,6,6,2,11,6,0,74,1,120,0,685,3
"1875",2,0,49638,18,10,3,3,5,0,1,1,0,3,2,0,70,1,104,0,39,1
"1876",2,0,23830,1,8,6,4,8,16,1,1,0,3,7,0,35,0,107,0,43,1
"1877",2,0,33051,100,71,243,108,94,219,3,9,1,8,9,0,63,0,125,0,835,3
"1878",2,1,72905,407,114,445,181,165,203,1,3,7,9,1,0,64,0,107,1,1515,2
"1879",3,1,69702,664,9,240,50,19,57,2,7,7,10,4,0,71,1,118,0,1039,3
"1880",2,0,70300,1045,61,338,60,46,46,3,5,5,13,8,0,47,1,114,0,1596,3
"1881",3,1,70643,1218,107,304,23,143,33,1,5,8,4,6,0,38,0,123,0,1828,2
"1882",3,1,30396,15,0,6,0,1,12,2,1,1,2,7,0,53,1,104,1,34,1
"1883",3,0,50616,128,0,16,0,1,4,2,4,0,4,7,0,54,1,104,0,149,1
"1884",2,0,62772,581,49,157,43,8,108,1,5,6,11,2,0,53,1,115,1,946,2
"1885",3,0,30298,6,3,12,6,1,0,1,1,1,3,3,0,37,0,103,0,28,1
"1886",2,0,52413,185,8,133,56,56,12,2,7,1,7,7,0,38,1,122,0,450,3
"1887",3,1,44155,22,1,9,0,0,14,1,1,1,2,4,0,65,2,107,0,46,1
"1888",3,0,86979,584,100,835,65,83,35,1,5,5,5,2,0,51,0,110,1,1702,2
"1889",2,1,76532,355,30,177,90,138,30,4,9,5,7,5,0,47,2,112,0,820,3
"1890",2,1,42081,175,10,110,54,6,27,2,6,3,4,6,0,40,1,118,1,382,1
"1891",3,1,67546,864,134,768,150,38,172,1,4,10,5,3,0,34,0,124,0,2126,2
"1892",2,1,88420,957,153,612,99,95,153,1,4,7,8,1,0,33,0,104,3,2069,2
"1893",2,1,31158,25,6,16,20,0,5,2,2,0,3,8,0,37,1,119,0,72,1
"1894",2,0,61671,641,7,56,0,0,28,8,10,4,6,8,0,54,1,103,2,732,3
"1895",2,0,69719,273,86,208,177,14,43,1,2,3,5,1,0,48,0,103,0,801,2
"1896",2,0,49160,122,21,43,25,10,15,2,3,1,6,6,0,73,1,110,0,236,1
"1897",1,1,24882,1,4,10,29,0,36,1,1,1,2,6,0,44,1,124,1,80,1
"1898",3,0,90933,1020,31,430,62,63,79,1,4,6,4,1,0,68,0,105,1,1685,2
"1899",3,0,113734,6,2,3,1,262,3,0,27,0,0,1,0,77,0,103,0,277,2
"1900",3,1,59292,378,14,68,19,14,14,2,3,5,8,3,0,72,1,115,0,507,3
"1901",3,1,45759,42,1,18,3,0,4,2,2,0,3,7,0,58,2,118,0,68,1
"1902",2,0,22148,15,5,14,0,4,11,1,1,0,3,7,0,39,0,104,0,49,1
"1903",2,1,73395,272,7,80,20,7,11,1,4,4,6,2,0,35,0,105,0,397,1
"1904",2,0,29819,9,1,24,2,1,2,3,3,0,3,6,0,51,1,110,0,39,1
"1905",2,1,45688,279,0,18,0,0,9,2,3,1,8,4,0,54,1,107,1,306,1
"1906",2,1,62820,398,61,265,138,61,53,1,3,4,6,1,0,68,0,116,0,976,2
"1907",3,1,60491,637,47,237,12,19,76,4,6,11,7,5,0,51,1,112,0,1028,3
"1908",2,1,33235,45,0,16,2,1,6,1,3,0,3,7,0,36,1,107,0,70,1
"1909",2,1,35701,21,1,9,7,3,5,1,1,0,3,6,0,63,0,117,0,46,1
"1910",2,1,31535,15,4,13,0,0,19,1,1,1,2,7,0,42,1,111,1,51,1
"1911",2,1,92556,493,183,352,184,23,28,0,3,5,13,0,0,62,0,104,0,1263,2
"1912",2,0,67384,957,40,175,158,53,107,2,7,8,5,5,0,52,1,122,1,1490,2
"1913",2,1,80573,829,138,430,60,92,15,1,4,6,13,2,0,51,0,123,0,1564,2
"1914",2,1,77870,1017,50,500,65,50,133,3,5,5,5,8,0,55,1,124,2,1815,2
"1915",3,0,52278,953,0,71,0,0,174,6,10,5,10,8,0,59,1,119,0,1198,3
"1916",2,0,57107,159,0,120,0,0,137,7,4,4,8,8,0,54,1,124,2,416,3
"1917",2,1,18929,32,0,8,23,4,18,1,1,0,4,6,0,32,0,118,0,85,1
"1918",3,0,36038,23,0,15,0,2,7,2,3,0,3,6,0,41,1,115,0,47,1
"1919",2,0,20180,18,42,24,15,20,18,1,2,1,4,7,0,46,0,118,0,137,1
"1920",3,1,34230,15,0,4,0,0,2,1,1,0,2,7,0,57,2,120,0,21,1
"1921",2,0,31878,23,4,5,10,5,23,1,1,0,4,3,0,45,1,102,0,70,1
"1922",2,1,70932,200,193,100,46,185,185,2,6,2,12,3,0,50,1,107,0,909,2
"1923",2,0,91249,1324,27,119,71,108,27,0,7,9,6,4,0,66,0,122,4,1676,2
"1924",2,0,77598,1193,33,281,129,66,33,1,7,5,13,3,0,79,0,111,1,1735,2
"1925",2,0,80982,505,137,401,104,22,22,3,11,5,11,5,1,63,2,120,0,1191,3
"1926",2,1,22701,2,4,9,0,4,5,1,1,0,3,5,0,45,1,112,0,24,1
"1927",3,1,55212,1103,0,45,0,0,34,3,4,2,11,8,0,53,1,121,2,1182,3
"1928",2,1,70617,353,61,753,40,46,27,1,3,3,7,2,0,52,0,114,0,1280,2
"1929",2,0,64849,652,48,350,94,84,108,1,9,3,6,5,0,65,0,122,0,1336,2
"1930",2,1,62694,379,6,157,25,91,91,5,9,3,7,7,0,57,2,114,0,749,3
"1931",3,1,61917,46,4,36,2,2,1,1,2,0,4,5,0,48,2,109,0,91,1
"1932",3,1,67472,162,31,127,8,17,69,2,4,2,7,3,0,75,1,111,0,414,3
"1933",2,1,21059,8,3,19,3,3,8,3,3,0,3,6,0,40,1,108,0,44,1
"1934",2,1,29543,17,3,18,3,4,18,2,3,1,2,7,0,54,2,105,0,63,1
"1935",2,1,75903,340,108,185,130,38,100,2,6,6,9,3,0,71,1,117,0,901,2
"1936",2,1,34984,8,4,15,3,5,3,2,1,0,3,7,0,47,2,124,0,38,1
"1937",3,0,54998,154,22,202,39,30,8,5,4,2,9,4,0,66,1,118,0,455,3
"1938",3,0,54356,710,15,30,20,0,0,3,11,2,8,8,0,73,1,121,0,775,3
"1939",2,1,34242,8,2,4,0,0,1,1,0,0,3,5,0,63,1,105,0,15,1
"1940",2,1,25410,2,2,4,13,13,4,1,1,0,4,4,0,49,1,112,0,38,1
"1941",3,1,73356,1050,14,322,0,14,112,1,5,11,5,2,0,38,0,107,3,1512,2
"1942",2,1,28320,19,1,14,3,2,4,1,1,0,3,8,0,72,1,120,0,43,1
"1943",2,0,23763,22,0,6,6,2,6,1,1,0,3,7,0,45,1,125,0,42,1
"1944",2,1,72570,274,83,216,151,141,224,1,4,6,12,1,0,38,0,104,0,1089,2
"1945",2,1,34529,68,6,38,3,6,41,2,2,2,3,7,0,46,1,124,0,162,1
"1946",2,0,70792,344,45,654,104,11,114,2,3,4,10,3,0,71,0,119,0,1272,2
"1947",2,1,63211,145,193,459,205,26,145,2,3,8,7,2,0,40,0,122,0,1173,2
"1948",2,1,83891,217,38,350,111,85,15,1,4,7,10,1,0,48,1,102,0,816,2
"1949",2,0,36065,18,7,34,10,2,3,3,3,0,3,8,0,54,2,117,0,74,1
"1950",2,1,39898,69,8,26,12,7,12,2,3,0,4,7,0,68,1,119,0,134,1
"1951",3,0,51141,144,0,7,0,0,6,1,3,1,4,5,0,82,0,114,0,157,1
"1952",2,1,56939,256,34,103,90,29,49,2,3,3,10,3,0,46,1,111,0,561,3
"1953",2,0,80872,483,72,567,94,12,108,1,4,4,10,1,0,71,0,103,0,1336,2
"1954",3,1,72335,1285,105,653,28,21,0,1,10,4,8,8,0,46,0,125,0,2092,2
"1955",3,0,61798,338,4,89,11,8,13,1,4,2,9,4,0,58,0,109,0,463,3
"1956",3,0,76842,605,10,345,84,54,32,1,1,8,7,0,0,72,0,104,0,1130,2
"1957",2,1,29478,8,0,7,3,1,1,1,1,0,3,6,0,46,1,107,0,20,1
"1958",2,0,46998,172,41,86,45,6,27,5,5,3,5,7,0,66,1,122,1,377,3
"1959",2,0,96843,448,71,951,40,17,17,1,6,11,10,2,0,32,0,116,1,1544,2
"1960",3,0,56551,67,4,32,17,2,16,3,2,1,4,4,0,72,2,104,0,138,1
"1961",2,1,70053,512,53,98,81,179,89,3,8,5,10,5,0,57,1,114,0,1012,2
"1962",3,0,71670,1462,16,128,0,0,160,1,5,3,6,6,0,60,0,114,3,1766,2
"1963",2,1,44359,20,0,14,7,3,1,3,2,0,4,3,0,44,2,102,0,45,1
"1964",2,0,40887,50,4,44,10,10,43,3,3,1,3,9,0,70,2,116,0,161,1
"1965",2,0,48877,102,1,15,2,0,24,1,3,0,4,7,0,56,1,108,0,144,1
"1966",2,1,74485,499,149,815,173,49,49,1,6,7,12,3,0,75,0,112,0,1734,2
"1967",2,1,64474,381,35,172,56,86,93,2,8,2,10,5,0,50,1,110,0,823,3
"1968",2,1,77226,631,43,239,128,76,21,2,6,8,12,3,0,59,1,106,0,1138,2
"1969",2,0,72643,526,80,553,123,94,53,1,3,10,7,2,0,73,0,118,1,1429,2
"1970",2,1,85738,913,26,376,17,26,13,1,3,6,11,1,0,44,0,107,2,1371,2
"1971",2,0,55686,673,0,199,37,47,26,2,6,3,5,4,0,56,1,119,1,982,3
"1972",2,0,39062,23,0,9,0,0,12,1,1,0,3,4,0,39,1,105,1,44,1
"1973",2,1,34600,199,33,60,8,3,15,5,5,2,5,8,0,51,2,120,0,318,3
"1974",2,1,40794,261,23,73,4,23,50,2,6,3,5,7,0,47,1,117,0,434,3
"1975",2,1,54690,111,16,37,7,9,18,3,3,1,5,3,0,51,2,110,0,198,1
"1976",2,1,4428,16,4,12,2,4,321,0,25,0,0,1,0,53,1,111,0,359,3
"1977",2,1,32632,63,151,137,153,19,53,2,4,4,8,5,0,59,0,125,0,576,2
"1978",3,0,38236,58,0,18,2,0,10,4,3,0,4,7,0,54,2,111,0,88,1
"1979",2,1,36781,29,1,17,0,3,13,1,2,1,2,8,0,43,1,105,0,63,1
"1980",2,0,31385,3,2,12,0,1,9,1,1,0,2,8,0,38,1,121,1,27,1
"1981",2,1,24570,28,34,62,11,14,44,3,4,0,4,9,0,38,1,118,0,193,1
"1982",3,0,25509,40,3,30,10,7,11,3,3,0,3,9,0,48,1,124,0,101,1
"1983",2,1,94642,879,143,797,106,143,143,0,5,7,9,1,0,71,0,106,2,2211,2
"1984",2,1,58646,62,1,44,6,5,22,1,2,1,4,4,0,60,1,115,0,140,1
"1985",2,0,53201,280,7,81,20,0,27,8,6,3,5,7,0,47,2,119,0,415,3
"1986",2,1,21994,9,0,6,3,1,3,1,0,0,3,5,0,65,1,120,0,22,1
"1987",2,1,57113,182,4,33,0,2,42,6,4,1,5,7,0,44,2,119,0,263,3
"1988",2,1,51373,83,2,101,64,26,117,1,3,5,3,4,0,31,0,114,0,393,1
"1989",2,1,23477,38,15,54,3,8,29,3,3,0,4,8,0,36,1,110,0,147,1
"1990",2,1,58116,228,19,130,4,11,51,2,3,3,8,2,0,66,1,104,0,443,1
"1991",3,0,72968,1092,37,592,145,37,55,1,5,5,8,3,0,59,0,108,1,1958,2
"1992",2,1,39791,85,15,27,13,13,21,2,3,1,4,7,0,51,1,117,0,174,1
"1993",2,0,91712,1276,24,746,94,29,48,0,9,7,11,3,0,75,0,110,1,2217,2
"1994",2,0,94472,1017,33,417,108,100,16,1,5,5,5,5,0,64,1,105,2,1691,2
"1995",2,1,13672,6,2,9,2,1,5,2,1,0,3,8,0,62,2,116,0,25,1
"1996",2,1,96547,448,21,125,52,101,62,0,7,6,8,2,0,42,0,103,3,809,2
"1997",2,1,79205,504,23,117,179,28,44,1,6,5,4,4,0,47,0,124,1,895,2
"1998",3,1,56559,226,22,133,41,31,31,3,4,3,8,4,0,47,1,120,0,484,3
"1999",3,1,32644,239,3,141,0,7,23,4,7,1,6,8,0,49,1,120,1,413,3
"2000",2,0,67506,90,38,67,33,36,67,1,4,1,6,3,0,42,1,108,0,331,1
"2001",2,0,24206,7,2,8,3,2,3,1,1,0,3,6,0,52,1,118,0,25,1
"2002",3,0,28420,4,2,5,2,0,0,1,1,0,2,6,0,55,1,108,0,13,1
"2003",2,1,22979,16,17,19,20,21,22,3,3,2,2,8,0,52,1,124,0,115,1
"2004",2,0,33279,10,3,3,0,0,0,1,0,0,3,3,0,56,0,102,0,16,1
"2005",2,0,46423,68,0,16,0,0,8,3,2,0,4,7,0,50,2,111,0,92,1
"2006",2,1,30368,35,0,13,2,0,2,2,2,0,3,8,0,45,1,110,0,52,1
"2007",2,1,63684,575,80,428,208,93,80,3,8,4,8,5,0,52,1,121,0,1464,2
"2008",2,0,41638,315,0,31,4,0,91,4,5,5,3,8,0,58,1,119,1,441,3
"2009",3,0,68805,182,2,49,17,13,20,1,3,1,7,2,0,63,1,111,0,283,1
"2010",3,1,65814,561,14,113,10,14,35,3,8,2,10,5,0,56,1,106,0,747,3
"2011",2,0,71964,587,51,932,180,34,86,1,5,6,5,3,0,64,0,115,0,1870,2
"2012",2,0,39146,94,1,33,13,12,12,3,4,0,4,8,0,36,1,119,0,165,1
"2013",2,1,96876,908,43,735,40,194,21,1,7,7,9,2,0,45,0,113,3,1941,2
"2014",1,1,34445,228,122,122,208,129,30,6,11,2,8,9,0,41,0,119,0,839,2
"2015",2,0,68281,995,112,417,42,48,41,1,2,9,13,5,0,64,0,125,0,1655,2
"2016",2,1,37284,11,1,2,2,1,6,1,0,0,3,6,0,47,2,117,0,23,1
"2017",2,1,36790,3,3,14,15,21,10,1,2,1,2,9,0,39,0,118,0,66,1
"2018",2,1,27943,12,1,16,4,1,3,3,2,0,3,8,0,55,2,117,0,37,1
"2019",2,0,22263,17,0,2,0,0,2,2,1,0,3,6,1,71,2,105,0,21,1
"2020",2,1,30261,8,0,5,0,3,6,1,0,0,3,8,0,50,3,123,0,22,1
"2021",2,1,28587,22,4,17,12,10,13,3,2,0,4,6,0,44,1,106,0,78,1
"2022",2,1,43815,14,10,29,4,7,15,1,2,0,3,6,0,40,1,117,0,79,1
"2023",2,1,48195,106,27,68,52,7,5,6,4,2,5,6,0,66,2,107,0,265,3
"2024",2,1,77027,820,57,242,45,0,11,2,8,3,6,4,0,70,1,107,0,1175,3
"2025",3,1,71322,753,43,226,69,10,204,2,8,5,13,4,0,57,1,118,0,1305,2
"2026",2,1,32765,13,3,17,7,3,3,2,2,0,4,5,0,43,1,106,0,46,1
"2027",2,1,29672,9,1,3,0,4,8,1,0,0,3,6,0,57,2,118,0,25,1
"2028",2,0,23272,19,3,6,4,2,12,1,1,0,3,4,0,69,0,110,0,46,1
"2029",2,1,49912,520,8,223,32,49,42,4,10,5,7,8,0,73,1,124,1,874,3
"2030",2,1,7500,5,17,17,13,14,34,4,2,1,3,9,0,37,1,125,0,100,1
"2031",3,0,68117,618,44,215,0,17,36,2,11,8,4,6,0,75,1,118,1,930,3
"2032",2,1,67225,315,35,322,46,7,143,3,7,2,11,5,0,67,1,109,0,868,3
"2033",2,1,17649,15,1,23,0,5,1,3,3,0,3,8,0,46,1,110,0,45,1
"2034",2,1,55914,384,60,364,119,101,232,4,11,6,8,7,0,47,1,116,0,1260,2
"2035",2,1,40059,110,29,92,28,10,145,1,6,2,3,8,0,38,1,111,1,414,1
"2036",2,1,60905,208,17,76,36,17,38,2,3,3,7,2,0,72,1,109,0,392,3
"2037",2,1,75330,555,82,257,93,61,61,4,10,3,12,6,0,45,2,123,0,1109,3
"2038",2,0,60689,240,90,216,63,6,24,4,4,4,10,3,0,71,1,115,0,639,3
"2039",2,1,38680,11,0,36,15,5,12,1,2,0,3,7,0,38,1,117,0,79,1
"2040",2,1,61416,848,154,323,201,61,78,1,10,3,10,6,0,40,0,119,1,1665,2
"2041",2,0,49767,202,47,197,55,42,149,1,5,4,8,4,0,31,0,116,0,692,2
"2042",2,0,83273,433,89,650,16,102,102,10,4,6,9,7,0,52,3,123,0,1392,3
"2043",2,1,29009,6,6,15,10,5,2,2,2,0,3,6,0,41,1,109,0,44,1
"2044",2,1,45057,37,0,7,3,0,3,1,2,0,3,5,0,43,1,109,0,50,1
"2045",2,1,37150,167,37,64,49,34,116,8,4,3,6,7,0,51,1,124,0,467,3
"2046",2,0,43020,45,7,99,4,25,43,3,4,1,4,6,0,52,1,109,0,223,1
"2047",2,1,53154,129,0,21,0,1,7,1,3,1,4,4,0,63,1,103,0,158,1
"2048",2,1,65308,713,0,264,120,80,34,1,7,8,12,4,0,49,0,112,2,1211,2
"2049",2,0,76467,676,161,426,210,44,58,2,2,5,5,6,0,52,1,125,0,1575,2
"2050",2,1,81044,450,26,535,73,98,26,1,5,6,10,1,0,75,0,108,0,1208,2
"2051",2,1,32871,22,2,12,0,2,5,1,1,0,3,4,0,71,2,118,0,43,1
"2052",2,0,55801,367,4,51,6,4,95,6,7,2,6,7,0,47,2,111,1,527,3
"2053",2,0,76320,526,35,214,69,53,35,2,6,3,4,2,0,63,1,102,0,932,2
"2054",2,0,36927,51,0,16,0,0,4,2,3,0,3,8,0,67,2,103,0,71,1
"2055",2,1,48794,25,0,11,3,0,15,1,1,0,3,4,0,69,2,102,0,54,1
"2056",2,0,23478,28,6,27,12,17,39,1,3,0,3,8,0,57,0,117,0,129,1
"2057",2,0,71128,958,159,447,20,0,31,3,2,10,12,7,0,49,1,123,0,1615,2
"2058",3,0,70179,532,88,168,69,44,133,3,7,3,13,5,0,46,1,113,0,1034,2
"2059",2,1,59462,724,17,143,0,8,196,2,9,2,12,7,0,72,1,120,0,1088,3
"2060",2,1,65850.2894776154,375,42,48,94,66,96,7,4,10,4,3,0,53,2,115,0,721,3
"2061",2,1,38361,39,0,56,20,8,14,3,3,1,3,7,0,53,1,108,0,137,1
"2062",3,0,38008.9896181392,23,0,15,0,2,7,2,3,0,3,6,0,41,1,115,0,47,1
"2063",3,1,70038,587,54,348,71,54,130,1,4,4,8,2,0,40,0,110,0,1244,2
